ID,Name,Is_Closed,Review_Count,Rating,Price,Address1,City,State,Zip_Code,Latitude,Longitude
rrsE7xno95Lpjg4-noxIrQ,SoulCycle Hudson Yards,False,5,5.0,NaN,556 W 33rd St,New York,NY,10001,40.754797,-74.0019191
9H8_eK8ZOmSRJu-T5Od2WQ,Brookdale Cycle,False,40,4.0,$$,1292 Broad St,Bloomfield,NJ,07003,40.83432,-74.1812999
crxfUax81RZzqHyL_TGT6A,Nacho's Bike Shop,False,1,5.0,NaN,528 4th Ave,Brooklyn,NY,11215,40.667540104959684,-73.99137999999999
Y5FKIZqg0PVa96N3JcYtXw,NYC Racquet Sports,False,58,5.0,$$,157A W 35th St,New York,NY,10001,40.7514505,-73.9893895
kEuaAiXG9PmnygFMxqpYiw,NYC Century Bike Tour,False,6,3.5,NaN,,New York,NY,10001,40.7536854,-73.9991637
1kdFESaoA3NW28bN8kUXZQ,Gym Source,False,11,3.0,NaN,40 E 52nd St,New York,NY,10022,40.7586714752464,-73.9741977840614
IpNnWZXxKAr_6kUwtHx0-g,Original Bike Shop,False,13,4.5,$$,108 US Highway 46,Saddle Brook,NJ,07663,40.8906117081642,-74.0996959805489
LwZpmufObFMm7anNCP1gKA,Bike Ahead,False,15,2.5,$$$$,386 Broadway,Brooklyn,NY,11211,40.707188,-73.9547409
LnQSpda6OOW5UW9uXvWrqA,I & M Bicycle Shop,False,20,4.5,$,274 50th St,Brooklyn,NY,11220,40.6479662329882,-74.0154467895627
FJhXTPXLypSctywYmeeGAA,Bike Shop  ATLIXCO,False,10,3.5,NaN,7124 Roosevelt Ave,Jackson Heights,NY,11372,40.7466385239166,-73.8940232194183
sKqrTemWlxZemISuTdQjwg,Panda Sport,False,123,4.5,$$,9213 5th Ave,Brooklyn,NY,11209,40.6174959,-74.0293231
oJ7m7AqvNI0uV6rk1gukHg,BikeLane Bicycle store,False,26,4.5,$$,84-04 Jamaica Ave.,New York,NY,11421,40.6922257,-73.860473
2PNGsE-io8RQuBxQLJ8PdA,Virtuous Bicycle,False,1,5.0,NaN,,New York,NY,10028,40.77617,-73.95201
-9LsKiKyMasxTlhZU6tx0A,Nomad Cycle,False,15,5.0,NaN,56-16 Woodside Ave,Woodside,NY,11377,40.74585,-73.907623
pxTks8vqoqEPQIwC3O53ww,Victors Bike Repair,False,43,4.5,NaN,4125 Broadway,New York,NY,10033,40.8460531879116,-73.9385387916243
GCbN2gS9Euj44jZfZiuvnQ,Bed-Stuy Bike Shop,False,12,4.5,NaN,1360 Fulton St,Brooklyn,NY,11216,40.6798142755104,-73.945981
obaQsjepLapC112PG0lC4w,Eco Central Park Tours,False,10,4.5,NaN,888 7th Ave,New York,NY,10019,40.765362,-73.980881
Bx8ehoADpRaytuHBp34ZgQ,Flat fix,False,30,4.5,NaN,103 Allen St,New York,NY,10002,40.7189808246739,-73.9907640963793
QRaLWGGHI4m9RXDNGvdUmw,SWERVE Fitness,False,165,4.5,NaN,30 West 18th St,New York,NY,10011,40.7390213,-73.9935837
jaZR6hEcPImoRMntM5piRA,Spokesman Cycles,False,44,3.5,$$$,83-03 Myrtle Ave,Queens,NY,11385,40.7034,-73.86546
-BULNEzN-Q9AifnATsAJ4g,Citi Bike,False,453,2.5,NaN,5th Ave & 59th St,New York,NY,10019,40.764305,-73.97294
iUC2XBiGTxKD9OIgeZl9Sw,243 West End Owners,False,1,5.0,NaN,243 W End Ave,New York,NY,10023,40.77938,-73.985107
CF4zvixSOxHucoXreKjNmQ,E & M E-Bike,False,2,3.5,NaN,1018 Bergen St,Brooklyn,NY,11216,40.676089332541515,-73.95256068220897
KNiyMUuw_89zow8eGdHDSA,Two Friends Bike Repair,False,31,5.0,NaN,658A E 3rd St,Kensington,NY,11218,40.6361088,-73.9761397
0ajBWo7f3SojqUfUse7ppw,Kickstand,False,1,5.0,NaN,45 University Pl,New York,NY,10003,40.73228,-73.993873
y5Ij_gLTTCv7rnKn22O-6g,ScootersNYC,False,3,3.5,NaN,,Manhattan,NY,10001,40.750133,-73.997006
Tx4qutljwVRY2DqKrx2PAQ,I & M # 2,False,14,5.0,NaN,733 Church Ave,Brooklyn,NY,11218,40.64595,-73.97218
26KW_gW5PK0mWyFjgJfY0g,EagleRider - Staten Island,False,1,5.0,NaN,1973 Forest Ave,Staten Island,NY,10303,40.62612,-74.15481
f7WoLtmoyUod1YrWOafQYw,Brooklyn Giro Bike Tours,False,2,5.0,NaN,220 South St,New York,NY,10002,40.70966,-73.99509
h9G8NmpDt4qqYVkfcIU_tQ,Unlimited Biking,False,8,3.0,NaN,38 Park Row,New York,NY,10038,40.7117466,-74.0063733
HL62Yj52PjiJVx1U2yzh3g,Peter Pen Tours,False,60,5.0,NaN,1411 6th Ave,New York,NY,10019,40.7648513,-73.9771338
JspJCqD20URubY9BI_e6nA,Fast Bike,False,6,5.0,$,8742 Britton Ave,New York,NY,11373,40.74794,-73.87838
giW0V31WrrkNGtSpMH4BqQ,Mr. C's Cycles,False,68,4.0,$$,4622 7th Ave,Brooklyn,NY,11220,40.6443643,-74.0042553
8p90-XDckbijqrQdeLntng,Trek Bicycle Forest Hills,False,13,4.5,NaN,107-18 70th Rd,Forest Hills,NY,11375,40.72094,-73.84521
t5XN86XO-NlQOICCv-_Azg,SoulCycle,False,65,3.5,NaN,350 Amsterdam Ave,New York,NY,10023,40.7817847772569,-73.9795693939307
3WHakJ70XbraJEewemgQJQ,Newark Bike Tour,False,1,5.0,NaN,Washington Pl,Newark,NJ,07102,40.74256,-74.1703091561794
HDS8dsIImsLNF9-X5pfZ7A,Terrific's Bikes & Videos,False,19,3.5,$$,1547 Broadway,Brooklyn,NY,11221,40.68639,-73.91611
HCseM52FdfEjoSidhHZKOQ,SoulCycle NoMad,False,29,4.5,NaN,12 W 27th St,New York,NY,10001,40.744503,-73.989372
hWh0DAT1io4E04dea_iGgA,SoulCycle Chelsea,False,15,5.0,NaN,98 10th Avenue,New York,NY,10011,40.743546,-74.006771
Msim4rBaF_6uM3OgD8gvnA,Monkey Bike Sales & Repair,False,3,4.5,NaN,102-24 Corona Ave,Corona,NY,11368,40.743984,-73.860855
HzMi-nJYhe45fJnrchHrWQ,New York Honda Yamaha,False,69,3.5,NaN,3602 38th St,Astoria,NY,11101,40.753964,-73.924514
Wz_c-o89T5ERIUXBqlN5Uw,Legend Bikes,False,17,3.0,$$,772 Riverside Ave,Lyndhurst,NJ,07071,40.805834,-74.134953
aWhe_u9omJW_t6DI6K6qAg,Cyc Fitness UES,False,31,4.5,NaN,1231 3rd Ave,New York,NY,10021,40.7690084559289,-73.9606748377027
b7nbJFMlUx5N2oFzOIcq1w,Trek Bicycle Cobble Hill,False,11,4.5,NaN,256 Court St,Brooklyn,NY,11231,40.685339,-73.994738
0nFT6uaISiBsZPGsqALo6g,SoulCycle 19th,False,40,4.0,NaN,8 W 19th Street,New York,NY,10011,40.7393186,-73.9918649
RAnRiAsWN1jIQaiP-AcgVQ,Larry's Cycle Shop,False,23,4.5,$$,1854 Flatbush Ave,Brooklyn,NY,11210,40.62447,-73.93908
Ugad3Cy80bW1VsRWQF1ecg,KCDC Skateshop,False,42,4.0,$$,80 N 3rd St,Brooklyn,NY,11249,40.7169801,-73.96267759999999
DjON-XXcdn_rxaHYPgJTng,Flywheel Sports - Lincoln Square,False,86,4.5,NaN,150 Amsterdam Ave,New York,NY,10023,40.7754129,-73.9843465
Wv44aaW2Z_BdN-ezG55Eiw,REI,False,252,4.0,$$,303 Lafayette St,New York,NY,10012,40.724813946668,-73.995204705279
_cZcc6eqUvqL2by6L1wBrQ,Greenpath Electric Bikes,False,25,4.5,$$,757 4th Ave,Brooklyn,NY,11232,40.6522487718232,-74.0100746933295
1Zy0rNmCDZ8SbwuVwcXAKw,SoulCycle E54,False,26,4.0,NaN,240 East 54th Street,New York,NY,10022,40.757446,-73.967468
JDoN3iRSQzrIbxT7R4GF1g,Harlem Cycle,False,85,5.0,NaN,2350 Adam Clayton Powell Blvd,New York,NY,10030,40.8171734,-73.9427542
EcONn1mPa-LbGSY8anl6Xw,Paragon Sports,False,677,3.5,$$$,867 Broadway,New York,NY,10003,40.737759621837,-73.9903309968226
axcAxQytY7jWPt_Jtizrsw,Nachos Bikes Shop,False,6,3.5,NaN,76-10 Broadway,Queens,NY,11373,40.7457348,-73.8888213
bzRrHOOnaepgAqoyOtzQrg,Mannys Bicycle Shop,False,22,3.0,$$,8 Bennett Ave,New York,NY,10033,40.8508308,-73.9366673
ynMj8Fh_vq7o40PxctOHHg,Harley Davidson of NYC,False,34,3.5,$$,374-378 Broadway,New York,NY,10013,40.718136,-74.003223
V6T8aq4Z09aEVtWQV8Q8rQ,Flywheel Sports NoMad,False,18,4.0,NaN,420 Park Ave S,New York,NY,10016,40.74391,-73.9839
jpGF0dO5Kuj9OiOq-tkhAw,Crank Indoor Cycling Studio,False,48,4.5,NaN,4630 Center Blvd,Long Island City,NY,11109,40.7463145191286,-73.9568271072008
TdS19y7v0E0A16k7DGVpYA,Unlimited Biking,False,87,3.5,NaN,56 W 56th St,New York,NY,10019,40.763389,-73.9771668
ZktvFCPOMrSZnk-fYL8DSQ,MotorGrrl,False,38,3.5,NaN,42 Dobbin St,Greenpoint,NY,11222,40.7238655,-73.9536667
Ed9ipI--2Tzn-_E82JQh8g,Pedro Sanchez Cycling,False,11,5.0,NaN,52 Drake Ave,New Rochelle,NY,10805,40.90159,-73.788
hN8W5P1VRfIVT0sdUkYqRg,Flywheel Sports NoHo,False,38,4.5,NaN,51 Astor Pl,New York,NY,10003,40.729851009001,-73.9903806267337
s6Yz1-Pxf2bQxDs3V84vdw,Bushwick Cycles,False,3,3.5,NaN,6103 Fresh Pond Rd,Queens,NY,11379,40.714546,-73.90101
nGMPERR3D9y_vHvhHw70eQ,Aegir Boardworks,False,37,4.0,$$,99 Water St,Brooklyn,NY,11201,40.7032821708946,-73.9903878995656
V-wNwa6aXYTErvELfQDZCg,Cycle Haus - Mobile Bike Shop,False,10,5.0,NaN,,New York,NY,11701,40.69984,-73.42031
4UI9M50FKURLDLaWzxxPFw,Nachos Bikes Shop,False,2,4.5,$$,,Brooklyn,NY,11220,40.6384213788961,-74.0169896057681
4q8Fe4_kHc1qGaa6Ek6mVg,Central Park Bicycles NYC,False,1,4.0,NaN,117 W 58 St,New York,NY,10019,40.765452,-73.977363
1ZdrhkbgJIvbGplxfeoHZw,NYC Minute Man Motorcycle Tow,False,5,4.0,NaN,13ST Queens Plz,New York,NY,11101,40.7456130981445,-73.9360198974609
q3JYaf9jmDMqsYJExjlwOw,Brooklyn Mayd Powersports,False,58,3.5,NaN,857 Broadway,Bushwick,NY,11206,40.69887,-73.93809
YeuszNhXv2QAlFud3-T_3A,Jalapeno Cycling,False,14,5.0,$$,57 Washington St,Bloomfield,NJ,07003,40.79356,-74.19849
GhFDsXj5QWnSTTrbBrKfHQ,Unlimited Biking,False,6,2.5,NaN,111 W 110th St,New York,NY,10026,40.798756,-73.952794
fseRIGsHga7DYa4sxjAPTw,Revolution Rickshaws,False,3,5.0,NaN,,New York,NY,10111,40.755322,-73.9932872
kmhnPL37s59AybhN1fO02g,Bike the Big Apple Tours,False,20,5.0,NaN,,New York,NY,10065,40.7645034790039,-73.9629745483398
9CoxYbCINLaeKRZupXixUg,Indian Larry Motorcycles,False,7,4.5,NaN,70 N 15th St,Brooklyn,NY,11222,40.7237026,-73.9553035
ej39jp2a2nl5YOTm_YxAEw,AARMY,False,1,5.0,NaN,636 Broadway,New York,NY,10012,40.726132,-73.995568
eLyksJO-75kSPpoaH_D9nw,CIGI Bicycle Shop,False,33,2.5,$$$,9107 37th Ave,New York,NY,11372,40.750865,-73.875625
lD3J5L6H7KFaHwk6X7V42A,SoulCycle NoHo,False,75,4.5,NaN,384 Lafayette Street,New York,NY,10003,40.72775,-73.99346
Bt01J3yVh-DE1cLAu2DYmw,Triborough Motorcycles,False,47,3.0,NaN,366 McGuinness Blvd,Brooklyn,NY,11222,40.735188,-73.952084
8B6Pl6AbbkO18eykRuC7rg,Circle Cycle,False,21,4.5,NaN,570 S Broad Ave,Ridgefield,NJ,07657,40.8329829481112,-74.0097727130017
IkEww4L3aRbbqe20pJ2uQw,Piaggio USA,False,4,1.0,NaN,215 Park Ave S,New York,NY,10010,40.7385752,-73.9871529
r13sHaNbHEEVSpkEx-y_Eg,Brooklyn Moto,False,31,4.5,$$,76 Bayard St,Brooklyn,NY,11222,40.7190187282371,-73.9490592946746
Hx9NKuD69CVtpnzHC15UPg,Bike Rescue,False,5,5.0,NaN,,Ozone Park,NY,11416,40.68532,-73.8514
TXh9sg8gtg3cgcmTFrUkHw,SoulCycle Williamsburg,False,53,4.5,NaN,196 Kent Ave,Brooklyn,NY,11249,40.717965,-73.9642095
YKZX7weq3VTTTGcK8Gn3PA,Bike Tours Central Park,False,2,4.0,NaN,58 Street and Broadway,New York City,NY,10019,40.7671,-73.98172
lv8l_FPiV0G8m8RIbFScGA,Bike Life,False,43,2.0,$,56 Lincoln Rd,Brooklyn,NY,11225,40.66073,-73.96109
E0BaJpzVk_tgbflsEO1J5g,Vespa Manhattan,False,12,4.0,NaN,6 Grand St,New York,NY,10013,40.7232149,-74.0059825
ILCEjJd2Om55LaSG2jCizQ,SoulCycle West Village,False,42,4.0,NaN,126 Leroy Street,New York,NY,10014,40.730305,-74.0081273
WANu9CzlOhsvCuNyCjxkMw,Speed Motorcycle Repair,False,28,4.5,NaN,517 E132 St,West Bronx,NY,10454,40.8035233078472,-73.9214758275293
xRxpS6CBKaFNkMSW6JneVQ,Flywheel Sports Chelsea,False,50,4.0,NaN,245 W 17th St,New York,NY,10011,40.7414122,-73.9997072
N0dJuCujxHLWoAQqw3uiOg,Flywheel Sports Tribeca,False,61,4.5,NaN,415 Greenwich St,New York,NY,10013,40.721764,-74.009486
LDFoJoC-NFIWB3-AKe9W1w,Newark Community Cycling Center,False,2,5.0,NaN,2-4 Park Pl,Newark,NJ,07102,40.74072,-74.16842
6yYk-JopVGSIIfT8yzVG9w,Central Park Sightseeing,False,215,3.5,NaN,56 W 56th St,New York,NY,10019,40.763252,-73.976994
MYGdtQpX5kWrSr6FeEuwvg,Ducati New York,False,72,3.5,$$$,155 Ave Of The Americas,New York,NY,10013,40.725395,-74.0048036
D9QucAzB4z3xygeNqEAF1g,Charlie's Chop Shop,False,19,5.0,NaN,18-56 42nd St,Astoria,NY,11105,40.7779585728464,-73.897490885234
AoWxZt1sFR_CgYTATte-Kg,Bike Rent NYC - Central Park South,False,8,3.5,NaN,Central Park Driveway And West 59th Street Nyc,New York,NY,10019,40.768657,-73.98126
XGsOY4BmBhyqiwll7xTZJw,Blazing Saddles Bike Rentals & Tours,False,8,3.5,NaN,698 Division Rd,Brooklyn,NY,11231,40.6801699,-74.00034
aqcQt1VzvziVQjaQyFy3Uw,SWERVE Fitness,False,10,5.0,NaN,1140 3rd Ave,New York,NY,10065,40.7664192,-73.9632037
cD4rAwhaZbeufSL8Xs3UIg,Arnolds Bicycles & Trains,False,11,4.5,$,4220 8th Ave,Brooklyn,NY,11232,40.64535,-73.99969
nbDSFILklgmE5NfQjTGZlg,Brooklyn Giro Bike Tours - Brooklyn,False,7,4.5,NaN,160 John St,Brooklyn,NY,11201,40.704059,-73.981736
ZBRz5FJMG7-G4wGW2UpHyQ,Deluxe Cycles,False,1,5.0,NaN,16 Waverly Ave,Brooklyn,NY,11205,40.697243,-73.968934
TQNb-PsWxFAPfa7U6u2K1g,Bronx Cycles,False,3,3.5,NaN,112 E 157th St,Concourse,NY,10451,40.8254921,-73.9265263
id4e3sHRDyWZtvbgz4ZbKg,Ferrara Cycle Shop,False,11,2.5,$$,6304 20th Ave,Brooklyn,NY,11204,40.61763,-73.98491
RPM7VDmeZy2-MA1H4nsM3g,BYKlyn Cycle,False,219,4.5,NaN,258 Flatbush Ave,Brooklyn,NY,11217,40.679349,-73.974296
TxNU1uKeOH3F1GiJn-UDlA,Borderline Bikes,False,7,5.0,NaN,,Belleville,NJ,07109,40.7908363342285,-74.1546173095703
JoTrb0-eihiRgds7VqMj-Q,Rushcycling,False,5,5.0,NaN,189 Brunswick St,Jersey City,NJ,07302,40.7263489,-74.0505295
wpsIXi6dwvshdHiAJfMq0w,Grand Juvenile,False,2,4.5,$,2406 Grand Concourse,Bronx,NY,10458,40.860083,-73.897963
qusgE-6INmbeNu7ZfMAglQ,Midtown Bicycle Shop,False,1,1.0,NaN,56 W 56th St,New York,NY,10019,40.7631416,-73.9770813
-ApLgGYiXxX26HUy155a-w,Worksman Cycles,False,28,3.0,$$$$,94-15 100th St,Ozone Park,NY,11416,40.6887,-73.84304
-iMnsKqFwqxTxaC1hWs6CA,MonkeyMoto,False,7,5.0,NaN,122 Jackson St,New York,NY,11211,40.7163083,-73.9466488
CXM-ta9Dc9Tsz-TrcB4IaQ,Sanba Bicycle Shop,False,10,4.5,NaN,884 5th Ave,Brooklyn,NY,11232,40.65154,-74.00383
N-3ye0VRmqWeazFctfHGpg,Wheel Fun Rentals - Marine Park,False,5,5.0,NaN,Ave U & E 33rd St,Brooklyn,NY,11229,40.60424199233,-73.9317382174744
Fs3ZroWxDCRaZgox1842vQ,Vespa Brooklyn,False,107,4.0,$$,215 Park Ave,Brooklyn,NY,11205,40.6961835,-73.9701819
wGfTJ0Naq8C9w-8qbmOGiA,Bikeland,False,4,5.0,$$,461 Bloomfield Ave,Caldwell,NJ,07006,40.84306,-74.28104
-4dzCnca9uIUv6i-lIKsgQ,Hudson Bike Share,False,8,1.5,NaN,315 W 36th St,New York,NY,10018,40.7540664672852,-73.9933471679688
p57puBj7F6dBUzlutf9_EA,Central Park Wheels,False,3,1.5,NaN,1409 6th Ave,New York,NY,10019,40.764787,-73.977262
RkJ4G_PSWBqQcOk_UfI2qw,Danny's Cycles - Pelham Manor,False,6,5.0,$$,101 Secor Ln,Pelham Manor,NY,10803,40.89548,-73.81762
asC2-gWWOeLTmorx2undhw,Foreign Fix Backyard Bike Repair Shop,False,2,4.0,NaN,853 Troy Ave,Brooklyn,NY,11203,40.652274,-73.936138
ED9wXqegodufCHYeqWcKdw,New York City Harley-Davidson,False,42,3.0,NaN,42-11 Northern Blvd,Long Island City,NY,11101,40.7533648,-73.9207415
tBZYUYTY18d1IvHvjgA3fA,Flywheel Sports Upper East Side,False,60,4.0,NaN,201 E 67th St,New York,NY,10065,40.76646,-73.96242
2dzPqExgfhEwvU0o1WMmPg,Glorified Bicycles,False,1,5.0,NaN,473 C President St,Brooklyn,NY,11215,40.6783,-73.98711
fr0deZNjg24vPKMsq20vHg,Cycle Therapy NYC Inc,False,69,3.0,NaN,230 E 127th St,New York,NY,10035,40.8042488098145,-73.9336853027344
bbj6gdtb_mlU6eFxYtwL-w,Bay Parkway Bicycle,False,15,2.5,NaN,2315 65th St,Brooklyn,NY,11204,40.61243,-73.97853
gc6RPOOjtUNkte_4Dg23FQ,Bike Rent NYC - Brooklyn Bridge Bike Rent,False,12,2.0,NaN,145 Nassau St,New York,NY,10038,40.71143,-74.00633
FtJDkJjOh31w0N4Xc4v3Yw,Kingsriders Motor Sport,False,1,5.0,NaN,2783 Atlantic Ave,Brooklyn,NY,11207,40.67656,-73.8915899
C0KrQVPgkG6NVdR9daATmA,NY Tours Central Park,False,2,5.0,NaN,1 Central Park W,New York,NY,10023,40.76911667,-73.98157333
si-qCK04qYBa59xDcn2ZNA,SoulCycle E63,False,43,4.0,NaN,140 East 63rd Street,New York,NY,10065,40.7645366,-73.9660745
_-U3dBS7K-DaibE5SzYg8Q,Five Boro Bike Tour,False,23,3.5,NaN,475 Riverside Dr,New York,NY,10115,40.8106825104798,-73.9639981822205
9Sq71SRzlqezmNTJdHPSRw,Ventbike Tech,False,11,3.5,NaN,1685 Jerome Ave,Bronx,NY,10453,40.8465303,-73.9135246
e3jBQ5DzYFXOJXDsds0xTQ,Bronx River Bicycle Works,False,15,3.5,$$,27 Mount Vernon Ave,Mount Vernon,NY,10550,40.9112446,-73.8450572
M441HjUGFsA1r12VxkbVrw,Gotham Motorcycles,False,7,4.5,NaN,364 Bay St,Staten Island,NY,10301,40.63351,-74.07587
AzqZRBiJnXcRdVfdE90PsQ,Nyc Bicycle Shop,False,15,2.0,$$,1178 Bay St,Staten Island,NY,10305,40.6144217,-74.066638
ooUGk2_U_6lTUKxRWLQmQw,Central Park Tours & Bike Rentals,False,7,3.5,NaN,40W 55th St 1F,Central Park,NY,10019,40.762403,-73.977497
YhUUHRjim0BkPEt7V9OhwA,Jetson Bike,False,1,1.0,NaN,175 Varick St,Manhattan,NY,10013,40.7274437,-74.0056686
Xg5Gv2rQamtFHyPqrNKTQA,Central Park Pedicab Tours,False,16,5.0,NaN,Central Park,Central Park,NY,10023,40.766029,-73.9770582
3ewEf02KqheU89YQNqFZKQ,Mash Army and Navy Store,False,29,3.5,$$,721 8th Ave,New York,NY,10036,40.75943,-73.98842
6wna0I7uw0Wk_nK6K9me0A,M Tow,False,4,5.0,NaN,,Long Island City,NY,11101,40.759106,-73.941033
c_4sV6EuFmWvnyVXu4V1Fg,The Urban Cyclery Shop,False,19,4.0,$,337 Central Ave,East Orange,NJ,07018,40.75517,-74.21601
0NSEZiLzUiRyNS0Wmh1nPQ,Meadow Lake Boathouse,False,6,4.0,NaN,10-27 46th Ave,Long Island City,NY,11101,40.7342527,-73.8411712
k2rOURT4H4eZ8aZas6AgHg,CycleBar,False,41,4.5,NaN,720 Monroe St,Hoboken,NJ,07030,40.74695,-74.038009
adrST9z357KEjfVKUerPaQ,Velocita,False,11,4.5,NaN,97 Union St,Brooklyn,NY,11231,40.68486,-74.0038299
O-z-u6IMsoiy2m4UgH5KmA,SoulCycle W92,False,17,4.0,NaN,2465 Broadway,New York,NY,10025,40.79189,-73.97414
4GuqZvy_CqEGmBVrt9MogA,L&D cycles,False,1,5.0,NaN,7310 13th Ave,Brooklyn,NY,11228,40.62131,-74.00659
ik09Zx2BL48ZqW0G7rl_cg,Triumph Brooklyn,False,12,3.0,NaN,105 Metropolitan Ave,Brooklyn,NY,11249,40.716756,-73.963124
-MMehHGh-qcoXa4EFghbmA,Brooklyn Motor Works,False,38,3.5,NaN,185 Van Dyke St,Brooklyn,NY,11231,40.678083,-74.018887
B5sNPaIb1wn9GZhuu85hmQ,The Bike Shop,False,13,3.0,NaN,770 Van Houten Ave,Clifton,NJ,07013,40.86107,-74.15288
h5Fm50TrETTo3UgBgfLtGg,Sky Rink at Chelsea Piers,False,54,3.5,$$,61 Chelsea Piers,New York,NY,10011,40.7479275298017,-74.008771777153
aeU1Ywu6GJR5F2_FxwimsA,Revel Transit,False,33,3.0,NaN,,Brooklyn,NY,11237,40.70332,-73.92196
agiQHQvFbZdfw-RjIcVLGg,Jane Motorcycles,False,35,4.5,$$,396 Wythe Ave,Williamsburg,NY,11249,40.7125511169434,-73.9662017822266
tIh8O9j7t2QnmAZcJfpFOQ,Action Cycle Performance Center,False,11,4.0,NaN,44 Grove St,Spring Valley,NY,10977,41.1142651,-74.0467088
c5CHR28y3isTzmkdUC9GbA,Biria USA,False,1,1.0,NaN,255 Highland Cross,Rutherford,NJ,07070,40.8200999,-74.09792
It79qhHFHbxomVJRrrV32g,Spokes & Strings,False,15,2.5,NaN,140 Havemeyer St,Brooklyn,NY,11211,40.71201,-73.95743
O9_nLuCvSSLxtHUZWQis2A,FlyKly Electric Bicycles,False,9,1.5,$$$$,447 Broadway,Prince,NY,10012,40.7201685331064,-74.0009450912476
hYcBcU5g1kUZMmWNfuWe0A,Broadway Pro Scooters,False,2,5.0,NaN,386 Broadway,Brooklyn,NY,11211,40.7072,-73.95474
cceK_Gy0M5go8iOg7u4LDg,SoulCycle SoHo,False,50,4.0,NaN,45 Crosby St,New York,NY,10012,40.7218506,-73.9986616
TWBencIMjIb8Q6Wy6ykU6A,Mexico Sports Center & Bicycle Repair,False,2,5.0,$,608 Crescent Ave,Bronx,NY,10458,40.8533996476447,-73.8885705606366
oKlrcvEAKKiBwxKQ-RhynA,Danny's Cycles,False,7,4.0,NaN,109 Wolfs Ln,Pelham,NY,10803,40.90963,-73.81096
7lsUYYLBzpc_mKiOWLtriQ,Vax Moto,False,29,4.5,NaN,219 9th St,Brooklyn,NY,11215,40.671106780463475,-73.98945273248592
qb-mKsrN_fugaSecMO5xsQ,P & H Bicycle Store,False,2,1.0,NaN,1819 Coney Island Ave,Brooklyn,NY,11230,40.61309,-73.96277
rqeffXz20Cbk5pPgewMklA,On The Spot Moto,False,15,4.5,NaN,4116 35th Ave,Long Island City,NY,11101,40.7545071472232,-73.9208244428528
mzOiZocTZozq18VLRZigxw,Crescent Bike,False,2,1.0,NaN,320 57th St,New York,NY,10019,40.76719,-73.98454
n14_I4UlrHduTDG0ijjeOg,SoulCycle Park Slope,False,6,4.0,NaN,342 Flatbush Ave,Brooklyn,NY,11238,40.675997,-73.97213
k8t7JERBr4lyb5uCV6Jm0A,CycleBar,False,41,5.0,NaN,65 Bay St,Jersey City,NJ,07302,40.71979,-74.03619
hz8sNtX8TKonBeITXb4uCg,Zoom Scooter,False,13,4.5,NaN,6318 Flushing Ave,Maspeth,NY,11378,40.722263,-73.901634
mDiiOVv1PW14GbT0XC8y1w,The Bikeworks,False,9,3.0,$$,383 Rochelle Ave,Rochelle Park,NJ,07662,40.90827,-74.074904
rOEqjf72BuCf2u8CfBXAag,Mnc Electric Bike,False,2,1.0,NaN,287 Broome St,New York,NY,10002,40.71847,-73.99163
RAwPqVJxDWlsWwugOFe5sQ,Scooter Bottega,False,45,4.5,NaN,65 Union St,Brooklyn,NY,11231,40.6850499,-74.00493
Uh0dtHSe1IG30iTnq3HGCg,New York Running Company by JackRabbit,False,130,4.0,$$,10 Columbus Cir,New York,NY,10019,40.768647,-73.982753
EQON3kHHfu3k3KeSeo2UQQ,Cycle Depot,False,2,3.0,NaN,705 Bruckner Blvd,Bronx,NY,10455,40.8135292,-73.8984234
XegTjSgRfstYWX95GZ4KnQ,Andrew Trucker Motorcycle Towing,False,12,3.5,NaN,13 St,Queens Plaza,NY,11101,40.7524419845538,-73.9452854041045
6wf211joFm7DmhoMV9pp_Q,Bolt Bike Shop Amsterdam,False,1,1.0,NaN,1774 Ave Amsterdam,New York,NY,10031,40.8271,-73.94647
1QmFFR1KA1MDPXslJaHuFA,Union Garage NYC,False,47,4.5,$$,101 Union St,Brooklyn,NY,11231,40.6848259,-74.0037201
9ekqVJ3A0hHAGtqUTQkG1g,Harley-Davidson of Staten Island,False,23,4.0,NaN,1973 Forest Ave,Staten Island,NY,10303,40.6262057,-74.1549618
825BQ3BrgmPLe-VyBKoymQ,Master Cycle,False,2,2.5,NaN,3 Bruckner Blvd,Bronx,NY,10454,40.808326,-73.930285
cjl6xtPbGKO7uVBF2CELRg,Moto Borgotaro,False,4,5.0,NaN,97 Union St,New York,NY,11231,40.68486,-74.0038299
BRM7tqDyHgsQHn49vGNXAQ,SoulCycle Brooklyn Heights,False,43,4.5,NaN,55 Court St,Brooklyn,NY,11201,40.6921986,-73.991131
ZoHf4pNhXz9bTB3dBSKi9Q,New York Pedicab Services,False,14,4.0,NaN,5 Columbus Cir,Manhattan,NY,10019,40.7667748,-73.9814628
OeKDDRVVu4f-jp3Ktokwlw,NYC Electric Scooters,False,9,4.5,NaN,32 Euclid Ave,New York,NY,11208,40.687791,-73.875652
xFZ87JLExpZKghSV2l6GdQ,Brooklyn Bridge Sightseeing,False,23,3.5,NaN,38 Park Row,New York,NY,10038,40.7115866,-74.0066803
aGlSkizpbMktQcpLs0oAPA,La Familia Variety,False,3,3.5,NaN,2174 Tiebout Ave,Bronx,NY,10457,40.85445,-73.89832
